transaction_id,customer_id,customer_type,date,category,product_price,quantity,total_amount,payment_method,device,region,rating,year_month,day_of_week
T008524,C01004,Occasional,2023-10-26,Books,16.24,1,16.24,Debit Card,Mobile,North America,5,2023-10,Thursday
T008525,C01684,Occasional,2023-08-28,Beauty,51.73,2,103.46,Debit Card,Desktop,North America,3,2023-08,Monday
T008526,C00236,Occasional,2023-09-08,Books,32.79,2,65.58,PayPal,Desktop,Europe,3,2023-09,Friday
T008527,C01005,Occasional,2024-07-07,Clothing,166.24,1,166.24,Credit Card,Mobile,Asia,4,2024-07,Sunday
T008528,C01878,VIP,2023-07-23,Beauty,148.54,4,594.16,Credit Card,Desktop,Asia,5,2023-07,Sunday
T008529,C01162,Regular,2023-08-03,Home & Garden,75.7,2,151.39,PayPal,Desktop,Europe,4,2023-08,Thursday
T008530,C01459,Occasional,2024-07-18,Books,19.88,1,19.88,Credit Card,Mobile,Others,3,2024-07,Thursday
T008531,C00196,Regular,2024-07-04,Home & Garden,329.61,1,329.61,PayPal,Mobile,Europe,4,2024-07,Thursday
T008532,C01834,Regular,2023-12-10,Books,40.42,1,40.42,Credit Card,Mobile,Asia,3,2023-12,Sunday
T008533,C00141,VIP,2023-08-17,Home & Garden,116.38,1,116.38,Bank Transfer,Mobile,North America,3,2023-08,Thursday
T008534,C01782,Occasional,2023-11-15,Clothing,159.15,1,159.15,Credit Card,Desktop,Others,4,2023-11,Wednesday
T008535,C00794,Regular,2024-04-04,Home & Garden,139.27,1,139.27,Credit Card,Mobile,Asia,5,2024-04,Thursday
T008536,C00863,Regular,2024-09-19,Beauty,27.98,1,27.98,PayPal,Mobile,North America,3,2024-09,Thursday
T008537,C00027,Regular,2023-09-06,Sports,147.27,1,147.27,Credit Card,Mobile,Europe,3,2023-09,Wednesday
T008538,C00671,Regular,2023-11-17,Sports,111.39,2,222.78,Bank Transfer,Desktop,Asia,4,2023-11,Friday
T008539,C00549,VIP,2023-08-01,Beauty,52.86,2,105.71,PayPal,Desktop,North America,5,2023-08,Tuesday
T008540,C00750,Regular,2023-03-17,Sports,414.84,1,414.84,Debit Card,Desktop,Asia,5,2023-03,Friday
T008541,C00849,Regular,2023-03-13,Sports,37.78,3,113.34,Credit Card,Desktop,Europe,5,2023-03,Monday
T008542,C01220,Regular,2024-08-22,Electronics,654.64,1,654.64,Debit Card,Mobile,Asia,5,2024-08,Thursday
T008543,C00254,VIP,2024-02-20,Sports,119.76,1,119.76,Credit Card,Desktop,North America,3,2024-02,Tuesday
T008544,C01533,VIP,2023-10-29,Electronics,491.66,1,491.66,Credit Card,Mobile,Europe,5,2023-10,Sunday
T008545,C00086,Occasional,2023-10-26,Home & Garden,99.58,1,99.58,PayPal,Mobile,North America,4,2023-10,Thursday
T008546,C01358,Regular,2023-05-10,Electronics,315.47,1,315.47,Credit Card,Tablet,North America,4,2023-05,Wednesday
T008547,C01958,Occasional,2024-05-22,Books,23.17,2,46.34,Credit Card,Mobile,Europe,5,2024-05,Wednesday
T008548,C00042,Occasional,2023-08-07,Home & Garden,142.48,1,142.48,Credit Card,Mobile,North America,4,2023-08,Monday
T008549,C00688,VIP,2024-09-11,Beauty,158.47,1,158.47,Credit Card,Mobile,North America,3,2024-09,Wednesday
T008550,C01863,Regular,2023-11-04,Books,41.89,3,125.68,Credit Card,Mobile,Asia,5,2023-11,Saturday
T008551,C00129,Regular,2024-11-02,Clothing,244.32,2,488.65,PayPal,Desktop,Asia,5,2024-11,Saturday
T008552,C01946,Regular,2023-02-02,Electronics,1023.3,1,1023.3,Bank Transfer,Desktop,Europe,4,2023-02,Thursday
T008553,C01993,Occasional,2024-04-14,Home & Garden,206.97,2,413.95,Credit Card,Tablet,North America,5,2024-04,Sunday
T008554,C00772,Regular,2023-03-09,Sports,261.18,1,261.18,Debit Card,Mobile,Asia,5,2023-03,Thursday
T008555,C00804,Occasional,2023-05-15,Electronics,458.02,1,458.02,Debit Card,Desktop,Europe,5,2023-05,Monday
T008556,C00272,Regular,2024-10-21,Books,38.75,1,38.75,Credit Card,Desktop,Europe,4,2024-10,Monday
T008557,C01164,Occasional,2024-07-05,Sports,423.59,1,423.59,Debit Card,Desktop,Asia,5,2024-07,Friday
T008558,C01108,Occasional,2023-06-13,Beauty,45.16,1,45.16,Credit Card,Mobile,North America,4,2023-06,Tuesday
T008559,C00060,Regular,2023-06-29,Beauty,96.39,1,96.39,Debit Card,Desktop,North America,5,2023-06,Thursday
T008560,C00147,Regular,2023-06-04,Home & Garden,353.19,1,353.19,Debit Card,Desktop,Asia,4,2023-06,Sunday
T008561,C01318,VIP,2024-04-01,Clothing,74.49,2,148.98,Credit Card,Mobile,North America,3,2024-04,Monday
T008562,C01018,Regular,2024-11-17,Sports,93.77,2,187.53,Credit Card,Mobile,Europe,4,2024-11,Sunday
T008563,C00869,VIP,2023-05-31,Books,55.98,2,111.97,Credit Card,Mobile,Asia,4,2023-05,Wednesday
T008564,C00144,Occasional,2023-11-28,Electronics,1265.1,2,2530.2,Credit Card,Desktop,Asia,5,2023-11,Tuesday
T008565,C00281,Occasional,2024-08-30,Home & Garden,209.62,1,209.62,Debit Card,Desktop,Asia,5,2024-08,Friday
T008566,C01111,Regular,2023-12-19,Books,7.52,2,15.04,PayPal,Tablet,Asia,2,2023-12,Tuesday
T008567,C00509,VIP,2023-06-19,Home & Garden,511.27,2,1022.54,PayPal,Mobile,Europe,4,2023-06,Monday
T008568,C01511,Regular,2024-08-27,Sports,142.41,1,142.41,Credit Card,Desktop,Europe,4,2024-08,Tuesday
T008569,C01452,Regular,2024-05-01,Clothing,180.5,3,541.5,Debit Card,Mobile,Asia,4,2024-05,Wednesday
T008570,C00186,Regular,2024-10-21,Clothing,102.68,1,102.68,Credit Card,Desktop,Europe,5,2024-10,Monday
T008571,C00579,Regular,2023-09-20,Books,13.03,3,39.1,Credit Card,Mobile,Europe,3,2023-09,Wednesday
T008572,C01382,VIP,2023-05-08,Books,24.01,1,24.01,PayPal,Mobile,Others,3,2023-05,Monday
T008573,C01866,Regular,2023-07-17,Sports,153.93,1,153.93,Debit Card,Mobile,Europe,5,2023-07,Monday
T008574,C01707,Regular,2023-09-06,Electronics,1403.25,3,4209.76,Credit Card,Tablet,Asia,5,2023-09,Wednesday
T008575,C01754,Regular,2024-11-13,Electronics,1423.3,3,4269.91,Credit Card,Desktop,Asia,5,2024-11,Wednesday
T008576,C00061,Regular,2023-11-15,Electronics,1442.03,2,2884.07,Credit Card,Mobile,North America,5,2023-11,Wednesday
T008577,C00218,Regular,2023-01-23,Books,20.88,1,20.88,Bank Transfer,Mobile,Europe,4,2023-01,Monday
T008578,C01203,Occasional,2023-02-06,Sports,46.08,1,46.08,Debit Card,Mobile,Europe,4,2023-02,Monday
T008579,C01086,Regular,2023-01-29,Beauty,76.62,3,229.87,Credit Card,Mobile,Asia,4,2023-01,Sunday
T008580,C00068,Regular,2024-12-09,Books,56.73,1,56.73,Bank Transfer,Mobile,Europe,5,2024-12,Monday
T008581,C01070,Regular,2023-01-04,Sports,345.73,1,345.73,Credit Card,Mobile,North America,5,2023-01,Wednesday
T008582,C00224,Regular,2023-11-19,Electronics,1909.71,1,1909.71,Debit Card,Mobile,Others,4,2023-11,Sunday
T008583,C01350,Regular,2024-12-15,Sports,271.74,2,543.48,Credit Card,Mobile,Europe,4,2024-12,Sunday
T008584,C00403,Occasional,2023-06-14,Books,38.28,1,38.28,Debit Card,Mobile,North America,5,2023-06,Wednesday
T008585,C00545,Regular,2023-01-30,Books,35.91,1,35.91,Debit Card,Mobile,North America,3,2023-01,Monday
T008586,C00631,Occasional,2023-02-23,Beauty,25.49,1,25.49,Credit Card,Mobile,Asia,3,2023-02,Thursday
T008587,C00001,VIP,2023-12-18,Electronics,2956.27,1,2956.27,Debit Card,Mobile,North America,4,2023-12,Monday
T008588,C01846,Regular,2023-05-08,Books,28.43,1,28.43,Credit Card,Mobile,Europe,3,2023-05,Monday
T008589,C00819,Regular,2024-09-12,Home & Garden,102.63,3,307.88,Credit Card,Mobile,North America,4,2024-09,Thursday
T008590,C00304,VIP,2023-09-17,Home & Garden,351.13,2,702.27,Debit Card,Desktop,Europe,5,2023-09,Sunday
T008591,C01022,Regular,2024-03-14,Electronics,702.88,1,702.88,Debit Card,Mobile,North America,4,2024-03,Thursday
T008592,C01674,VIP,2024-10-25,Clothing,250.13,1,250.13,Credit Card,Desktop,North America,5,2024-10,Friday
T008593,C01773,Regular,2024-12-12,Electronics,781.88,2,1563.77,Credit Card,Mobile,Asia,4,2024-12,Thursday
T008594,C00615,Regular,2023-02-18,Beauty,20.44,2,40.88,Credit Card,Mobile,Europe,3,2023-02,Saturday
T008595,C01152,Regular,2024-11-28,Clothing,90.86,1,90.86,Bank Transfer,Mobile,Asia,5,2024-11,Thursday
T008596,C00316,VIP,2023-03-23,Clothing,190.19,3,570.57,PayPal,Mobile,Asia,4,2023-03,Thursday
T008597,C00623,Regular,2024-02-14,Home & Garden,163.72,1,163.72,Bank Transfer,Desktop,Others,5,2024-02,Wednesday
T008598,C01330,VIP,2023-09-10,Clothing,390.25,3,1170.76,Debit Card,Mobile,Europe,5,2023-09,Sunday
T008599,C00540,Occasional,2024-04-04,Sports,293.96,1,293.96,Debit Card,Tablet,Asia,4,2024-04,Thursday
T008600,C01000,Occasional,2024-08-25,Clothing,213.87,1,213.87,Debit Card,Mobile,Europe,5,2024-08,Sunday
T008601,C00103,VIP,2023-07-11,Clothing,530.64,1,530.64,Credit Card,Mobile,Europe,4,2023-07,Tuesday
T008602,C00924,VIP,2023-07-20,Clothing,167.04,2,334.07,Credit Card,Mobile,Europe,4,2023-07,Thursday
T008603,C00891,Regular,2024-06-16,Clothing,186.67,1,186.67,Debit Card,Mobile,Others,5,2024-06,Sunday
T008604,C01742,Occasional,2024-07-05,Beauty,35.04,1,35.04,PayPal,Desktop,Asia,3,2024-07,Friday
T008605,C01438,Regular,2024-10-17,Beauty,81.11,1,81.11,Credit Card,Mobile,Europe,5,2024-10,Thursday
T008606,C00472,Occasional,2024-10-30,Sports,322.06,1,322.06,Bank Transfer,Mobile,Europe,5,2024-10,Wednesday
T008607,C00878,Regular,2024-12-27,Home & Garden,458.36,2,916.71,PayPal,Desktop,North America,4,2024-12,Friday
T008608,C00600,Regular,2024-05-29,Electronics,962.66,1,962.66,Credit Card,Desktop,Europe,4,2024-05,Wednesday
T008609,C00291,Occasional,2023-08-28,Sports,314.67,1,314.67,Bank Transfer,Desktop,Asia,5,2023-08,Monday
T008610,C01568,Regular,2024-08-08,Sports,93.74,1,93.74,Debit Card,Tablet,Asia,3,2024-08,Thursday
T008611,C00806,Occasional,2024-10-28,Clothing,54.2,1,54.2,Bank Transfer,Desktop,Others,4,2024-10,Monday
T008612,C01309,Occasional,2023-07-20,Books,9.1,1,9.1,Credit Card,Mobile,North America,4,2023-07,Thursday
T008613,C00395,Regular,2024-12-23,Clothing,174.04,1,174.04,Debit Card,Mobile,North America,5,2024-12,Monday
T008614,C01902,VIP,2023-08-17,Electronics,565.41,1,565.41,Debit Card,Desktop,North America,5,2023-08,Thursday
T008615,C00656,Regular,2024-08-27,Beauty,128.6,1,128.6,Debit Card,Desktop,North America,3,2024-08,Tuesday
T008616,C01679,Regular,2024-01-17,Books,25.68,1,25.68,Credit Card,Desktop,Europe,3,2024-01,Wednesday
T008617,C01387,VIP,2024-12-09,Beauty,264.85,3,794.56,Credit Card,Mobile,Asia,4,2024-12,Monday
T008618,C01139,VIP,2023-05-05,Sports,1388.03,1,1388.03,Credit Card,Mobile,Others,5,2023-05,Friday
T008619,C00584,Regular,2023-09-20,Electronics,1428.91,1,1428.91,Bank Transfer,Mobile,North America,5,2023-09,Wednesday
T008620,C00466,Regular,2024-06-12,Books,17.44,1,17.44,Debit Card,Desktop,North America,4,2024-06,Wednesday
T008621,C00585,Occasional,2023-01-22,Clothing,31.74,1,31.74,Debit Card,Mobile,Asia,4,2023-01,Sunday
T008622,C00310,Occasional,2023-12-05,Home & Garden,195.11,1,195.11,Bank Transfer,Mobile,North America,4,2023-12,Tuesday
T008623,C00334,Regular,2023-07-07,Home & Garden,49.3,1,49.3,Debit Card,Mobile,Europe,4,2023-07,Friday
T008624,C00283,Regular,2023-01-04,Home & Garden,127.26,2,254.53,Debit Card,Mobile,Europe,3,2023-01,Wednesday
T008625,C01168,Regular,2023-08-08,Books,52.07,1,52.07,Debit Card,Mobile,Europe,3,2023-08,Tuesday
T008626,C01238,Regular,2024-09-25,Clothing,298.73,2,597.47,Debit Card,Mobile,Asia,5,2024-09,Wednesday
T008627,C01036,Regular,2023-07-26,Clothing,172.94,1,172.94,Bank Transfer,Mobile,North America,5,2023-07,Wednesday
T008628,C01028,Regular,2024-07-07,Beauty,30.82,2,61.65,Bank Transfer,Mobile,Asia,4,2024-07,Sunday
T008629,C01437,Regular,2023-08-02,Beauty,55.32,2,110.65,Credit Card,Desktop,Europe,4,2023-08,Wednesday
T008630,C00780,Regular,2023-05-24,Books,6.19,2,12.38,Credit Card,Mobile,Asia,2,2023-05,Wednesday
T008631,C01463,Regular,2024-06-25,Sports,194.8,2,389.6,Credit Card,Desktop,North America,4,2024-06,Tuesday
T008632,C01352,Regular,2023-09-02,Sports,41.25,3,123.76,PayPal,Desktop,Europe,4,2023-09,Saturday
T008633,C00067,VIP,2023-06-29,Electronics,1367.24,1,1367.24,Credit Card,Mobile,North America,5,2023-06,Thursday
T008634,C01792,VIP,2023-09-27,Electronics,564.71,2,1129.42,Credit Card,Mobile,Asia,5,2023-09,Wednesday
T008635,C01113,Regular,2023-07-26,Books,20.33,1,20.33,Credit Card,Desktop,North America,2,2023-07,Wednesday
T008636,C01202,Regular,2023-04-28,Clothing,201.54,3,604.63,Credit Card,Desktop,North America,5,2023-04,Friday
T008637,C00144,Regular,2023-12-01,Books,52.89,1,52.89,Debit Card,Desktop,Europe,4,2023-12,Friday
T008638,C01678,VIP,2023-10-17,Beauty,190.5,4,762.0,Credit Card,Tablet,Europe,4,2023-10,Tuesday
T008639,C00223,Occasional,2023-09-19,Sports,64.18,1,64.18,PayPal,Desktop,North America,5,2023-09,Tuesday
T008640,C00713,VIP,2023-04-02,Beauty,31.69,4,126.77,Credit Card,Mobile,Europe,5,2023-04,Sunday
T008641,C00181,Regular,2023-09-19,Beauty,116.74,2,233.48,Credit Card,Desktop,Asia,5,2023-09,Tuesday
T008642,C01243,Regular,2024-09-29,Sports,434.52,1,434.52,Credit Card,Tablet,Europe,4,2024-09,Sunday
T008643,C01646,VIP,2023-06-06,Home & Garden,289.97,1,289.97,Debit Card,Desktop,Others,4,2023-06,Tuesday
T008644,C00679,Regular,2024-07-20,Home & Garden,182.45,2,364.89,Debit Card,Desktop,Others,4,2024-07,Saturday
T008645,C01909,Regular,2024-11-17,Clothing,111.94,1,111.94,Credit Card,Mobile,North America,4,2024-11,Sunday
T008646,C01022,Occasional,2023-03-06,Clothing,53.71,1,53.71,PayPal,Tablet,North America,5,2023-03,Monday
T008647,C01900,Regular,2023-11-03,Beauty,129.6,1,129.6,Credit Card,Desktop,Others,5,2023-11,Friday
T008648,C00245,VIP,2024-08-23,Home & Garden,184.0,4,735.99,PayPal,Mobile,Europe,4,2024-08,Friday
T008649,C01443,VIP,2023-05-13,Home & Garden,292.61,4,1170.44,Bank Transfer,Mobile,North America,4,2023-05,Saturday
T008650,C01766,Regular,2023-12-29,Electronics,844.2,1,844.2,Bank Transfer,Mobile,North America,5,2023-12,Friday
T008651,C00744,Regular,2023-05-07,Electronics,1326.12,1,1326.12,PayPal,Mobile,Europe,5,2023-05,Sunday
T008652,C01172,Regular,2023-03-24,Beauty,16.04,2,32.08,Credit Card,Mobile,Europe,2,2023-03,Friday
T008653,C01714,Occasional,2024-07-24,Clothing,135.02,1,135.02,Credit Card,Desktop,Others,4,2024-07,Wednesday
T008654,C01943,Regular,2023-08-21,Electronics,1159.2,2,2318.39,Debit Card,Desktop,North America,5,2023-08,Monday
T008655,C00864,Regular,2023-02-27,Electronics,71.01,2,142.02,Debit Card,Desktop,North America,5,2023-02,Monday
T008656,C00859,Regular,2023-06-19,Clothing,197.65,1,197.65,Bank Transfer,Mobile,Asia,5,2023-06,Monday
T008657,C00085,VIP,2024-10-28,Clothing,178.17,1,178.17,Debit Card,Mobile,Europe,4,2024-10,Monday
T008658,C01808,Regular,2023-03-17,Books,32.99,2,65.97,Credit Card,Desktop,Asia,4,2023-03,Friday
T008659,C00179,Regular,2023-08-12,Home & Garden,489.76,1,489.76,Debit Card,Mobile,Europe,5,2023-08,Saturday
T008660,C01330,Regular,2024-03-20,Beauty,35.11,1,35.11,Credit Card,Desktop,North America,5,2024-03,Wednesday
T008661,C01941,Regular,2023-06-09,Beauty,24.23,1,24.23,Debit Card,Desktop,North America,5,2023-06,Friday
T008662,C01329,Regular,2024-10-13,Electronics,294.96,1,294.96,Credit Card,Mobile,Europe,5,2024-10,Sunday
T008663,C00660,Occasional,2024-09-15,Books,29.23,1,29.23,Debit Card,Desktop,North America,3,2024-09,Sunday
T008664,C01623,Regular,2024-05-10,Electronics,303.58,2,607.16,PayPal,Desktop,North America,4,2024-05,Friday
T008665,C01517,Regular,2023-11-16,Clothing,92.48,3,277.45,Credit Card,Desktop,Asia,5,2023-11,Thursday
T008666,C00800,VIP,2024-02-12,Home & Garden,344.1,3,1032.29,PayPal,Mobile,Europe,4,2024-02,Monday
T008667,C00711,VIP,2024-08-02,Beauty,55.44,1,55.44,Credit Card,Mobile,North America,4,2024-08,Friday
T008668,C01761,Regular,2024-01-30,Beauty,32.65,1,32.65,Credit Card,Mobile,Asia,5,2024-01,Tuesday
T008669,C01178,VIP,2023-04-27,Home & Garden,352.56,1,352.56,Debit Card,Mobile,North America,5,2023-04,Thursday
T008670,C01707,Regular,2023-07-15,Beauty,18.91,2,37.81,Credit Card,Mobile,North America,3,2023-07,Saturday
T008671,C00865,Regular,2024-02-20,Beauty,46.67,1,46.67,Bank Transfer,Desktop,Europe,3,2024-02,Tuesday
T008672,C01746,Regular,2023-05-25,Clothing,23.04,2,46.07,Credit Card,Desktop,North America,4,2023-05,Thursday
T008673,C01524,Regular,2023-02-10,Electronics,113.46,1,113.46,PayPal,Mobile,North America,5,2023-02,Friday
T008674,C01468,Regular,2023-04-23,Electronics,943.55,1,943.55,Credit Card,Mobile,Europe,4,2023-04,Sunday
T008675,C01586,Occasional,2024-01-13,Sports,139.87,1,139.87,Debit Card,Desktop,Europe,5,2024-01,Saturday
T008676,C01796,Occasional,2024-11-01,Clothing,64.71,1,64.71,Debit Card,Mobile,Europe,5,2024-11,Friday
T008677,C00704,Occasional,2024-03-06,Books,34.25,1,34.25,Credit Card,Mobile,Asia,4,2024-03,Wednesday
T008678,C01093,Regular,2023-12-13,Electronics,1291.06,1,1291.06,Credit Card,Desktop,North America,5,2023-12,Wednesday
T008679,C00908,Regular,2023-04-16,Home & Garden,53.34,1,53.34,Debit Card,Mobile,North America,3,2023-04,Sunday
T008680,C00852,Regular,2023-02-23,Beauty,70.69,1,70.69,Credit Card,Mobile,North America,4,2023-02,Thursday
T008681,C00096,Occasional,2024-06-25,Sports,343.64,1,343.64,Bank Transfer,Desktop,North America,4,2024-06,Tuesday
T008682,C01153,Occasional,2024-01-16,Books,12.33,2,24.66,Bank Transfer,Desktop,Europe,5,2024-01,Tuesday
T008683,C00794,Regular,2023-02-20,Books,41.92,2,83.83,Debit Card,Mobile,North America,4,2023-02,Monday
T008684,C01277,Regular,2023-04-13,Beauty,117.05,1,117.05,Bank Transfer,Mobile,North America,5,2023-04,Thursday
T008685,C01217,Occasional,2023-12-28,Books,37.55,2,75.1,PayPal,Mobile,Asia,3,2023-12,Thursday
T008686,C00915,Regular,2023-08-09,Books,7.54,2,15.08,Credit Card,Mobile,Europe,3,2023-08,Wednesday
T008687,C01559,Occasional,2024-12-27,Clothing,215.78,1,215.78,PayPal,Desktop,Europe,5,2024-12,Friday
T008688,C00637,Regular,2024-10-08,Clothing,47.94,1,47.94,Credit Card,Desktop,Asia,4,2024-10,Tuesday
T008689,C00178,Regular,2023-04-14,Beauty,62.69,1,62.69,Debit Card,Desktop,North America,5,2023-04,Friday
T008690,C00303,Regular,2023-06-19,Electronics,1054.79,1,1054.79,Credit Card,Desktop,Europe,5,2023-06,Monday
T008691,C00978,Occasional,2023-07-29,Beauty,51.22,1,51.22,Debit Card,Mobile,Europe,3,2023-07,Saturday
T008692,C00068,Occasional,2023-05-25,Electronics,403.02,2,806.05,Credit Card,Mobile,Europe,4,2023-05,Thursday
T008693,C01206,Occasional,2023-07-13,Home & Garden,29.51,1,29.51,PayPal,Mobile,North America,4,2023-07,Thursday
T008694,C01149,Regular,2024-01-10,Home & Garden,293.9,1,293.9,Debit Card,Mobile,North America,5,2024-01,Wednesday
T008695,C01827,Regular,2024-01-12,Books,46.87,3,140.61,PayPal,Mobile,Asia,2,2024-01,Friday
T008696,C01910,Regular,2024-01-17,Books,10.88,2,21.77,PayPal,Mobile,Europe,3,2024-01,Wednesday
T008697,C01197,Regular,2024-10-13,Clothing,252.45,1,252.45,PayPal,Mobile,Europe,5,2024-10,Sunday
T008698,C01671,Occasional,2024-02-04,Clothing,21.89,1,21.89,Debit Card,Desktop,Asia,4,2024-02,Sunday
T008699,C01221,Regular,2024-06-09,Sports,273.63,1,273.63,Debit Card,Desktop,Asia,5,2024-06,Sunday
T008700,C00570,Occasional,2024-10-31,Home & Garden,293.38,1,293.38,Credit Card,Mobile,North America,4,2024-10,Thursday
T008701,C01154,Occasional,2023-04-29,Books,30.45,2,60.89,Debit Card,Mobile,Asia,3,2023-04,Saturday
T008702,C01434,Regular,2024-02-17,Clothing,127.14,2,254.28,Debit Card,Mobile,Asia,4,2024-02,Saturday
T008703,C00789,Regular,2023-12-16,Electronics,2295.49,2,4590.98,PayPal,Desktop,Europe,5,2023-12,Saturday
T008704,C01774,Occasional,2023-03-24,Electronics,164.1,1,164.1,Credit Card,Mobile,Europe,3,2023-03,Friday
T008705,C01807,Regular,2024-06-24,Beauty,74.61,3,223.84,Credit Card,Tablet,Asia,5,2024-06,Monday
T008706,C01725,Occasional,2024-04-20,Beauty,63.73,2,127.46,Credit Card,Mobile,North America,5,2024-04,Saturday
T008707,C00095,Occasional,2024-12-08,Clothing,105.75,1,105.75,Bank Transfer,Tablet,North America,4,2024-12,Sunday
T008708,C01268,Occasional,2023-04-29,Electronics,775.58,1,775.58,Debit Card,Mobile,Europe,4,2023-04,Saturday
T008709,C00913,Occasional,2024-04-09,Books,43.72,1,43.72,PayPal,Mobile,Asia,3,2024-04,Tuesday
T008710,C00189,Regular,2024-03-27,Home & Garden,270.88,3,812.63,Debit Card,Desktop,Europe,5,2024-03,Wednesday
T008711,C01191,Regular,2024-04-26,Electronics,1082.52,1,1082.52,PayPal,Mobile,Europe,4,2024-04,Friday
T008712,C00525,Occasional,2024-09-25,Sports,124.57,1,124.57,Debit Card,Desktop,Europe,4,2024-09,Wednesday
T008713,C01353,VIP,2023-03-10,Books,86.97,1,86.97,Debit Card,Tablet,Asia,4,2023-03,Friday
T008714,C00659,Regular,2024-07-17,Clothing,218.33,1,218.33,Credit Card,Mobile,Others,4,2024-07,Wednesday
T008715,C00077,Regular,2023-04-13,Home & Garden,439.79,1,439.79,Credit Card,Desktop,Asia,4,2023-04,Thursday
T008716,C01574,Occasional,2024-10-08,Home & Garden,178.04,1,178.04,Credit Card,Desktop,North America,5,2024-10,Tuesday
T008717,C00882,Regular,2024-04-21,Sports,678.21,1,678.21,Credit Card,Desktop,North America,5,2024-04,Sunday
T008718,C01872,VIP,2023-07-30,Sports,1221.63,3,3664.88,PayPal,Desktop,North America,5,2023-07,Sunday
T008719,C01865,VIP,2024-07-13,Beauty,276.16,2,552.33,PayPal,Mobile,North America,4,2024-07,Saturday
T008720,C00166,Regular,2023-05-08,Books,7.51,3,22.53,Credit Card,Desktop,Europe,4,2023-05,Monday
T008721,C00233,Regular,2024-01-29,Home & Garden,172.78,1,172.78,Debit Card,Desktop,Asia,3,2024-01,Monday
T008722,C01845,VIP,2024-02-25,Electronics,215.45,2,430.89,Credit Card,Mobile,North America,4,2024-02,Sunday
T008723,C00740,Regular,2024-04-15,Home & Garden,34.89,2,69.77,Debit Card,Desktop,North America,3,2024-04,Monday
T008724,C01923,Regular,2023-05-31,Clothing,58.98,1,58.98,Debit Card,Desktop,Europe,5,2023-05,Wednesday
